option_code,underlying_etf,option_type,strike,expiry
10005942.SH,510300,P,3.6,2023-10-25
10005943.SH,510300,P,3.7,2023-10-25
10005944.SH,510300,P,3.8,2023-10-25
10005945.SH,510300,P,3.9,2023-10-25
10005946.SH,510300,P,4.0,2023-10-25
10005947.SH,510300,P,4.1,2023-10-25
10005948.SH,510300,P,4.2,2023-10-25
10006007.SH,510300,C,4.3,2023-10-25
10006008.SH,510300,P,4.3,2023-10-25
10006017.SH,510300,C,3.3,2023-09-27
10006018.SH,510300,P,3.3,2023-09-27
10006019.SH,510300,C,3.3,2023-10-25
10006020.SH,510300,P,3.3,2023-10-25
10006021.SH,510300,C,3.3,2023-12-27
10006022.SH,510300,P,3.3,2023-12-27
10006023.SH,510300,C,3.231,2024-03-27
10006024.SH,510300,P,3.231,2024-03-27
10006043.SH,510300,C,3.4,2023-11-22
10006044.SH,510300,C,3.5,2023-11-22
10006045.SH,510300,C,3.6,2023-11-22
10006046.SH,510300,C,3.7,2023-11-22
10006047.SH,510300,C,3.8,2023-11-22
10006048.SH,510300,C,3.9,2023-11-22
10006049.SH,510300,C,4.0,2023-11-22
10006050.SH,510300,C,4.1,2023-11-22
10006051.SH,510300,C,4.2,2023-11-22
10006052.SH,510300,P,3.4,2023-11-22
10006053.SH,510300,P,3.5,2023-11-22
10006054.SH,510300,P,3.6,2023-11-22
10006055.SH,510300,P,3.7,2023-11-22
10006056.SH,510300,P,3.8,2023-11-22
10006057.SH,510300,P,3.9,2023-11-22
10006058.SH,510300,P,4.0,2023-11-22
10006059.SH,510300,P,4.1,2023-11-22
10006060.SH,510300,P,4.2,2023-11-22
10006117.SH,510300,C,3.3,2023-11-22
10006118.SH,510300,P,3.3,2023-11-22
10006135.SH,510300,C,3.2,2023-10-25
10006136.SH,510300,P,3.2,2023-10-25
10006137.SH,510300,C,3.2,2023-11-22
10006138.SH,510300,P,3.2,2023-11-22
10006139.SH,510300,C,3.2,2023-12-27
10006140.SH,510300,P,3.2,2023-12-27
10006141.SH,510300,C,3.133,2024-03-27
10006142.SH,510300,P,3.133,2024-03-27
10006151.SH,510300,C,3.1,2023-10-25
10006152.SH,510300,P,3.1,2023-10-25
10006153.SH,510300,C,3.1,2023-11-22
10006154.SH,510300,P,3.1,2023-11-22
10006155.SH,510300,C,3.1,2023-12-27
10006156.SH,510300,P,3.1,2023-12-27
10006157.SH,510300,C,3.035,2024-03-27
10006158.SH,510300,P,3.035,2024-03-27
10006185.SH,510300,C,3.133,2024-06-26
10006186.SH,510300,C,3.231,2024-06-26
10006187.SH,510300,C,3.329,2024-06-26
10006188.SH,510300,C,3.427,2024-06-26
10006189.SH,510300,C,3.525,2024-06-26
10006190.SH,510300,C,3.622,2024-06-26
10006191.SH,510300,C,3.72,2024-06-26
10006192.SH,510300,C,3.818,2024-06-26
10006193.SH,510300,C,3.916,2024-06-26
10006194.SH,510300,P,3.133,2024-06-26
10006195.SH,510300,P,3.231,2024-06-26
10006196.SH,510300,P,3.329,2024-06-26
10006197.SH,510300,P,3.427,2024-06-26
10006198.SH,510300,P,3.525,2024-06-26
10006199.SH,510300,P,3.622,2024-06-26
10006200.SH,510300,P,3.72,2024-06-26
10006201.SH,510300,P,3.818,2024-06-26
10006202.SH,510300,P,3.916,2024-06-26
10006261.SH,510300,C,4.014,2024-06-26
10006262.SH,510300,P,4.014,2024-06-26
10006291.SH,510300,C,3.133,2024-01-24
10006292.SH,510300,C,3.231,2024-01-24
10006293.SH,510300,C,3.329,2024-01-24
10006294.SH,510300,C,3.427,2024-01-24
10006295.SH,510300,C,3.525,2024-01-24
10006296.SH,510300,C,3.622,2024-01-24
10006297.SH,510300,C,3.72,2024-01-24
10006298.SH,510300,C,3.818,2024-01-24
10006299.SH,510300,C,3.916,2024-01-24
10006300.SH,510300,P,3.133,2024-01-24
10006301.SH,510300,P,3.231,2024-01-24
10006302.SH,510300,P,3.329,2024-01-24
10006303.SH,510300,P,3.427,2024-01-24
10006304.SH,510300,P,3.525,2024-01-24
10006305.SH,510300,P,3.622,2024-01-24
10006306.SH,510300,P,3.72,2024-01-24
10006307.SH,510300,P,3.818,2024-01-24
10006308.SH,510300,P,3.916,2024-01-24
10006445.SH,510300,C,3.035,2024-01-24
10006446.SH,510300,P,3.035,2024-01-24
10006447.SH,510300,C,3.035,2024-06-26
10006448.SH,510300,P,3.035,2024-06-26
10006469.SH,510300,C,3.0,2023-12-27
10006470.SH,510300,P,3.0,2023-12-27
10006471.SH,510300,C,2.937,2024-01-24
10006472.SH,510300,P,2.937,2024-01-24
10006473.SH,510300,C,2.937,2024-03-27
10006474.SH,510300,P,2.937,2024-03-27
10006475.SH,510300,C,2.937,2024-06-26
10006476.SH,510300,P,2.937,2024-06-26
10006519.SH,510300,C,2.937,2024-02-28
10006520.SH,510300,C,3.035,2024-02-28
10006521.SH,510300,C,3.133,2024-02-28
10006522.SH,510300,C,3.231,2024-02-28
10006523.SH,510300,C,3.329,2024-02-28
10006524.SH,510300,C,3.427,2024-02-28
10006525.SH,510300,C,3.525,2024-02-28
10006526.SH,510300,C,3.622,2024-02-28
10006527.SH,510300,C,3.72,2024-02-28
10006528.SH,510300,P,2.937,2024-02-28
10006529.SH,510300,P,3.035,2024-02-28
10006530.SH,510300,P,3.133,2024-02-28
10006531.SH,510300,P,3.231,2024-02-28
10006532.SH,510300,P,3.329,2024-02-28
10006533.SH,510300,P,3.427,2024-02-28
10006534.SH,510300,P,3.525,2024-02-28
10006535.SH,510300,P,3.622,2024-02-28
10006536.SH,510300,P,3.72,2024-02-28
10006593.SH,510300,C,3.818,2024-02-28
10006594.SH,510300,P,3.818,2024-02-28
10006599.SH,510300,C,2.888,2024-01-24
10006600.SH,510300,P,2.888,2024-01-24
10006601.SH,510300,C,2.888,2024-02-28
10006602.SH,510300,P,2.888,2024-02-28
10006603.SH,510300,C,2.888,2024-03-27
10006604.SH,510300,P,2.888,2024-03-27
10006605.SH,510300,C,2.888,2024-06-26
10006606.SH,510300,P,2.888,2024-06-26
10006633.SH,510300,C,2.9,2024-01-24
10006634.SH,510300,C,2.95,2024-01-24
10006635.SH,510300,C,3.0,2024-01-24
10006636.SH,510300,C,3.1,2024-01-24
10006637.SH,510300,C,3.2,2024-01-24
10006638.SH,510300,C,3.3,2024-01-24
10006639.SH,510300,C,3.4,2024-01-24
10006640.SH,510300,C,3.5,2024-01-24
10006641.SH,510300,C,3.6,2024-01-24
10006642.SH,510300,P,2.9,2024-01-24
10006643.SH,510300,P,2.95,2024-01-24
10006644.SH,510300,P,3.0,2024-01-24
10006645.SH,510300,P,3.1,2024-01-24
10006646.SH,510300,P,3.2,2024-01-24
10006647.SH,510300,P,3.3,2024-01-24
10006648.SH,510300,P,3.4,2024-01-24
10006649.SH,510300,P,3.5,2024-01-24
10006650.SH,510300,P,3.6,2024-01-24
10006651.SH,510300,C,2.9,2024-02-28
10006652.SH,510300,C,2.95,2024-02-28
10006653.SH,510300,C,3.0,2024-02-28
10006654.SH,510300,C,3.1,2024-02-28
10006655.SH,510300,C,3.2,2024-02-28
10006656.SH,510300,C,3.3,2024-02-28
10006657.SH,510300,C,3.4,2024-02-28
10006658.SH,510300,C,3.5,2024-02-28
10006659.SH,510300,C,3.6,2024-02-28
10006660.SH,510300,P,2.9,2024-02-28
10006661.SH,510300,P,2.95,2024-02-28
10006662.SH,510300,P,3.0,2024-02-28
10006663.SH,510300,P,3.1,2024-02-28
10006664.SH,510300,P,3.2,2024-02-28
10006665.SH,510300,P,3.3,2024-02-28
10006666.SH,510300,P,3.4,2024-02-28
10006667.SH,510300,P,3.5,2024-02-28
10006668.SH,510300,P,3.6,2024-02-28
10006669.SH,510300,C,2.9,2024-03-27
10006670.SH,510300,C,2.95,2024-03-27
10006671.SH,510300,C,3.0,2024-03-27
10006672.SH,510300,C,3.1,2024-03-27
10006673.SH,510300,C,3.2,2024-03-27
10006674.SH,510300,C,3.3,2024-03-27
10006675.SH,510300,C,3.4,2024-03-27
10006676.SH,510300,C,3.5,2024-03-27
10006677.SH,510300,C,3.6,2024-03-27
10006678.SH,510300,P,2.9,2024-03-27
10006679.SH,510300,P,2.95,2024-03-27
10006680.SH,510300,P,3.0,2024-03-27
10006681.SH,510300,P,3.1,2024-03-27
10006682.SH,510300,P,3.2,2024-03-27
10006683.SH,510300,P,3.3,2024-03-27
10006684.SH,510300,P,3.4,2024-03-27
10006685.SH,510300,P,3.5,2024-03-27
10006686.SH,510300,P,3.6,2024-03-27
10006687.SH,510300,C,2.9,2024-06-26
10006688.SH,510300,C,2.95,2024-06-26
10006689.SH,510300,C,3.0,2024-06-26
10006690.SH,510300,C,3.1,2024-06-26
10006691.SH,510300,C,3.2,2024-06-26
10006692.SH,510300,C,3.3,2024-06-26
10006693.SH,510300,C,3.4,2024-06-26
10006694.SH,510300,C,3.5,2024-06-26
10006695.SH,510300,C,3.6,2024-06-26
10006696.SH,510300,P,2.9,2024-06-26
10006697.SH,510300,P,2.95,2024-06-26
10006698.SH,510300,P,3.0,2024-06-26
10006699.SH,510300,P,3.1,2024-06-26
10006700.SH,510300,P,3.2,2024-06-26
10006701.SH,510300,P,3.3,2024-06-26
10006702.SH,510300,P,3.4,2024-06-26
10006703.SH,510300,P,3.5,2024-06-26
10006704.SH,510300,P,3.6,2024-06-26
10006705.SH,510300,C,3.7,2024-01-24
10006706.SH,510300,P,3.7,2024-01-24
10006707.SH,510300,C,3.7,2024-02-28
10006708.SH,510300,P,3.7,2024-02-28
10006709.SH,510300,C,3.7,2024-03-27
10006710.SH,510300,P,3.7,2024-03-27
10006711.SH,510300,C,3.7,2024-06-26
10006712.SH,510300,P,3.7,2024-06-26
10006747.SH,510300,C,2.95,2024-09-25
10006748.SH,510300,C,3.0,2024-09-25
10006749.SH,510300,C,3.1,2024-09-25
10006750.SH,510300,C,3.2,2024-09-25
10006751.SH,510300,C,3.3,2024-09-25
10006752.SH,510300,C,3.4,2024-09-25
10006753.SH,510300,C,3.5,2024-09-25
10006754.SH,510300,C,3.6,2024-09-25
10006755.SH,510300,C,3.7,2024-09-25
10006756.SH,510300,P,2.95,2024-09-25
10006757.SH,510300,P,3.0,2024-09-25
10006758.SH,510300,P,3.1,2024-09-25
10006759.SH,510300,P,3.2,2024-09-25
10006760.SH,510300,P,3.3,2024-09-25
10006761.SH,510300,P,3.4,2024-09-25
10006762.SH,510300,P,3.5,2024-09-25
10006763.SH,510300,P,3.6,2024-09-25
10006764.SH,510300,P,3.7,2024-09-25
10006833.SH,510300,C,2.9,2024-09-25
10006834.SH,510300,P,2.9,2024-09-25
10006891.SH,510300,C,3.8,2024-02-28
10006892.SH,510300,P,3.8,2024-02-28
10006893.SH,510300,C,3.8,2024-03-27
10006894.SH,510300,P,3.8,2024-03-27
10006895.SH,510300,C,3.8,2024-06-26
10006896.SH,510300,P,3.8,2024-06-26
10006897.SH,510300,C,3.8,2024-09-25
10006898.SH,510300,P,3.8,2024-09-25
10006903.SH,510300,C,3.9,2024-02-28
10006904.SH,510300,P,3.9,2024-02-28
10006905.SH,510300,C,3.9,2024-03-27
10006906.SH,510300,P,3.9,2024-03-27
10006907.SH,510300,C,3.9,2024-06-26
10006908.SH,510300,P,3.9,2024-06-26
10006909.SH,510300,C,3.9,2024-09-25
10006910.SH,510300,P,3.9,2024-09-25
10006933.SH,510300,C,3.0,2024-04-24
10006934.SH,510300,C,3.1,2024-04-24
10006935.SH,510300,C,3.2,2024-04-24
10006936.SH,510300,C,3.3,2024-04-24
10006937.SH,510300,C,3.4,2024-04-24
10006938.SH,510300,C,3.5,2024-04-24
10006939.SH,510300,C,3.6,2024-04-24
10006940.SH,510300,C,3.7,2024-04-24
10006941.SH,510300,C,3.8,2024-04-24
10006942.SH,510300,P,3.0,2024-04-24
10006943.SH,510300,P,3.1,2024-04-24
10006944.SH,510300,P,3.2,2024-04-24
10006945.SH,510300,P,3.3,2024-04-24
10006946.SH,510300,P,3.4,2024-04-24
10006947.SH,510300,P,3.5,2024-04-24
10006948.SH,510300,P,3.6,2024-04-24
10006949.SH,510300,P,3.7,2024-04-24
10006950.SH,510300,P,3.8,2024-04-24
10007007.SH,510300,C,3.9,2024-04-24
10007008.SH,510300,P,3.9,2024-04-24
10007025.SH,510300,C,4.0,2024-03-27
10007026.SH,510300,P,4.0,2024-03-27
10007027.SH,510300,C,4.0,2024-04-24
10007028.SH,510300,P,4.0,2024-04-24
10007029.SH,510300,C,4.0,2024-06-26
10007030.SH,510300,P,4.0,2024-06-26
10007031.SH,510300,C,4.0,2024-09-25
10007032.SH,510300,P,4.0,2024-09-25
10007053.SH,510300,C,3.1,2024-05-22
10007054.SH,510300,C,3.2,2024-05-22
10007055.SH,510300,C,3.3,2024-05-22
10007056.SH,510300,C,3.4,2024-05-22
10007057.SH,510300,C,3.5,2024-05-22
10007058.SH,510300,C,3.6,2024-05-22
10007059.SH,510300,C,3.7,2024-05-22
10007060.SH,510300,C,3.8,2024-05-22
10007061.SH,510300,C,3.9,2024-05-22
10007062.SH,510300,P,3.1,2024-05-22
10007063.SH,510300,P,3.2,2024-05-22
10007064.SH,510300,P,3.3,2024-05-22
10007065.SH,510300,P,3.4,2024-05-22
10007066.SH,510300,P,3.5,2024-05-22
10007067.SH,510300,P,3.6,2024-05-22
10007068.SH,510300,P,3.7,2024-05-22
10007069.SH,510300,P,3.8,2024-05-22
10007070.SH,510300,P,3.9,2024-05-22
10007129.SH,510300,C,4.0,2024-05-22
10007130.SH,510300,P,4.0,2024-05-22
10007157.SH,510300,C,3.1,2024-12-25
10007158.SH,510300,C,3.2,2024-12-25
10007159.SH,510300,C,3.3,2024-12-25
10007160.SH,510300,C,3.4,2024-12-25
10007161.SH,510300,C,3.5,2024-12-25
10007162.SH,510300,C,3.6,2024-12-25
10007163.SH,510300,C,3.7,2024-12-25
10007164.SH,510300,C,3.8,2024-12-25
10007165.SH,510300,C,3.9,2024-12-25
10007166.SH,510300,P,3.1,2024-12-25
10007167.SH,510300,P,3.2,2024-12-25
10007168.SH,510300,P,3.3,2024-12-25
10007169.SH,510300,P,3.4,2024-12-25
10007170.SH,510300,P,3.5,2024-12-25
10007171.SH,510300,P,3.6,2024-12-25
10007172.SH,510300,P,3.7,2024-12-25
10007173.SH,510300,P,3.8,2024-12-25
10007174.SH,510300,P,3.9,2024-12-25
10007231.SH,510300,C,4.0,2024-12-25
10007232.SH,510300,P,4.0,2024-12-25
10007247.SH,510300,C,4.1,2024-05-22
10007248.SH,510300,P,4.1,2024-05-22
10007249.SH,510300,C,4.1,2024-06-26
10007250.SH,510300,P,4.1,2024-06-26
10007251.SH,510300,C,4.1,2024-09-25
10007252.SH,510300,P,4.1,2024-09-25
10007253.SH,510300,C,4.1,2024-12-25
10007254.SH,510300,P,4.1,2024-12-25
10007351.SH,510300,C,3.3,2024-07-24
10007352.SH,510300,C,3.4,2024-07-24
10007353.SH,510300,C,3.5,2024-07-24
10007354.SH,510300,C,3.6,2024-07-24
10007355.SH,510300,C,3.7,2024-07-24
10007356.SH,510300,C,3.8,2024-07-24
10007357.SH,510300,C,3.9,2024-07-24
10007358.SH,510300,C,4.0,2024-07-24
10007359.SH,510300,C,4.1,2024-07-24
10007360.SH,510300,P,3.3,2024-07-24
10007361.SH,510300,P,3.4,2024-07-24
10007362.SH,510300,P,3.5,2024-07-24
10007363.SH,510300,P,3.6,2024-07-24
10007364.SH,510300,P,3.7,2024-07-24
10007365.SH,510300,P,3.8,2024-07-24
10007366.SH,510300,P,3.9,2024-07-24
10007367.SH,510300,P,4.0,2024-07-24
10007368.SH,510300,P,4.1,2024-07-24
10007423.SH,510300,C,3.2,2024-07-24
10007424.SH,510300,P,3.2,2024-07-24
10007441.SH,510300,C,3.1,2024-07-24
10007442.SH,510300,P,3.1,2024-07-24
10007469.SH,510300,C,3.1,2024-08-28
10007470.SH,510300,C,3.2,2024-08-28
10007471.SH,510300,C,3.3,2024-08-28
10007472.SH,510300,C,3.4,2024-08-28
10007473.SH,510300,C,3.5,2024-08-28
10007474.SH,510300,C,3.6,2024-08-28
10007475.SH,510300,C,3.7,2024-08-28
10007476.SH,510300,C,3.8,2024-08-28
10007477.SH,510300,C,3.9,2024-08-28
10007478.SH,510300,P,3.1,2024-08-28
10007479.SH,510300,P,3.2,2024-08-28
10007480.SH,510300,P,3.3,2024-08-28
10007481.SH,510300,P,3.4,2024-08-28
10007482.SH,510300,P,3.5,2024-08-28
10007483.SH,510300,P,3.6,2024-08-28
10007484.SH,510300,P,3.7,2024-08-28
10007485.SH,510300,P,3.8,2024-08-28
10007486.SH,510300,P,3.9,2024-08-28
10007567.SH,510300,C,3.0,2024-07-24
10007568.SH,510300,P,3.0,2024-07-24
10007569.SH,510300,C,3.0,2024-08-28
10007570.SH,510300,P,3.0,2024-08-28
10007571.SH,510300,C,3.0,2024-12-25
10007572.SH,510300,P,3.0,2024-12-25
10007583.SH,510300,C,4.0,2024-08-28
10007584.SH,510300,P,4.0,2024-08-28
10007613.SH,510300,C,3.1,2025-03-26
10007614.SH,510300,C,3.2,2025-03-26
10007615.SH,510300,C,3.3,2025-03-26
10007616.SH,510300,C,3.4,2025-03-26
10007617.SH,510300,C,3.5,2025-03-26
10007618.SH,510300,C,3.6,2025-03-26
10007619.SH,510300,C,3.7,2025-03-26
10007620.SH,510300,C,3.8,2025-03-26
10007621.SH,510300,C,3.9,2025-03-26
10007622.SH,510300,P,3.1,2025-03-26
10007623.SH,510300,P,3.2,2025-03-26
10007624.SH,510300,P,3.3,2025-03-26
10007625.SH,510300,P,3.4,2025-03-26
10007626.SH,510300,P,3.5,2025-03-26
10007627.SH,510300,P,3.6,2025-03-26
10007628.SH,510300,P,3.7,2025-03-26
10007629.SH,510300,P,3.8,2025-03-26
10007630.SH,510300,P,3.9,2025-03-26
10007691.SH,510300,C,3.0,2025-03-26
10007692.SH,510300,P,3.0,2025-03-26
10007727.SH,510300,C,3.0,2024-10-23
10007728.SH,510300,C,3.1,2024-10-23
10007729.SH,510300,C,3.2,2024-10-23
10007730.SH,510300,C,3.3,2024-10-23
10007731.SH,510300,C,3.4,2024-10-23
10007732.SH,510300,C,3.5,2024-10-23
10007733.SH,510300,C,3.6,2024-10-23
10007734.SH,510300,C,3.7,2024-10-23
10007735.SH,510300,C,3.8,2024-10-23
10007736.SH,510300,P,3.0,2024-10-23
10007737.SH,510300,P,3.1,2024-10-23
10007738.SH,510300,P,3.2,2024-10-23
10007739.SH,510300,P,3.3,2024-10-23
10007740.SH,510300,P,3.4,2024-10-23
10007741.SH,510300,P,3.5,2024-10-23
10007742.SH,510300,P,3.6,2024-10-23
10007743.SH,510300,P,3.7,2024-10-23
10007744.SH,510300,P,3.8,2024-10-23
10007801.SH,510300,C,2.95,2024-10-23
10007802.SH,510300,P,2.95,2024-10-23
10007803.SH,510300,C,2.95,2024-12-25
10007804.SH,510300,P,2.95,2024-12-25
10007805.SH,510300,C,2.95,2025-03-26
10007806.SH,510300,P,2.95,2025-03-26
10007831.SH,510300,C,2.9,2024-10-23
10007832.SH,510300,P,2.9,2024-10-23
10007833.SH,510300,C,2.9,2024-12-25
10007834.SH,510300,P,2.9,2024-12-25
10007835.SH,510300,C,2.9,2025-03-26
10007836.SH,510300,P,2.9,2025-03-26
10007859.SH,510300,C,3.9,2024-10-23
10007860.SH,510300,P,3.9,2024-10-23
10007879.SH,510300,C,3.1,2024-11-27
10007880.SH,510300,C,3.2,2024-11-27
10007881.SH,510300,C,3.3,2024-11-27
10007882.SH,510300,C,3.4,2024-11-27
10007883.SH,510300,C,3.5,2024-11-27
10007884.SH,510300,C,3.6,2024-11-27
10007885.SH,510300,C,3.7,2024-11-27
10007886.SH,510300,C,3.8,2024-11-27
10007887.SH,510300,C,3.9,2024-11-27
10007888.SH,510300,P,3.1,2024-11-27
10007889.SH,510300,P,3.2,2024-11-27
10007890.SH,510300,P,3.3,2024-11-27
10007891.SH,510300,P,3.4,2024-11-27
10007892.SH,510300,P,3.5,2024-11-27
10007893.SH,510300,P,3.6,2024-11-27
10007894.SH,510300,P,3.7,2024-11-27
10007895.SH,510300,P,3.8,2024-11-27
10007896.SH,510300,P,3.9,2024-11-27
10007965.SH,510300,C,4.0,2024-10-23
10007966.SH,510300,P,4.0,2024-10-23
10007967.SH,510300,C,4.0,2024-11-27
10007968.SH,510300,P,4.0,2024-11-27
10007969.SH,510300,C,4.0,2025-03-26
10007970.SH,510300,P,4.0,2025-03-26
10007997.SH,510300,C,4.1,2024-10-23
10007998.SH,510300,C,4.2,2024-10-23
10007999.SH,510300,C,4.3,2024-10-23
10008000.SH,510300,P,4.1,2024-10-23
10008001.SH,510300,P,4.2,2024-10-23
10008002.SH,510300,P,4.3,2024-10-23
10008003.SH,510300,C,4.1,2024-11-27
10008004.SH,510300,C,4.2,2024-11-27
10008005.SH,510300,C,4.3,2024-11-27
10008006.SH,510300,P,4.1,2024-11-27
10008007.SH,510300,P,4.2,2024-11-27
10008008.SH,510300,P,4.3,2024-11-27
10008009.SH,510300,C,4.2,2024-12-25
10008010.SH,510300,C,4.3,2024-12-25
10008011.SH,510300,P,4.2,2024-12-25
10008012.SH,510300,P,4.3,2024-12-25
10008013.SH,510300,C,4.1,2025-03-26
10008014.SH,510300,C,4.2,2025-03-26
10008015.SH,510300,C,4.3,2025-03-26
10008016.SH,510300,P,4.1,2025-03-26
10008017.SH,510300,P,4.2,2025-03-26
10008018.SH,510300,P,4.3,2025-03-26
10008071.SH,510300,C,4.4,2024-10-23
10008072.SH,510300,C,4.5,2024-10-23
10008073.SH,510300,C,4.6,2024-10-23
10008074.SH,510300,P,4.4,2024-10-23
10008075.SH,510300,P,4.5,2024-10-23
10008076.SH,510300,P,4.6,2024-10-23
10008077.SH,510300,C,4.4,2024-11-27
10008078.SH,510300,C,4.5,2024-11-27
10008079.SH,510300,C,4.6,2024-11-27
10008080.SH,510300,P,4.4,2024-11-27
10008081.SH,510300,P,4.5,2024-11-27
10008082.SH,510300,P,4.6,2024-11-27
10008083.SH,510300,C,4.4,2024-12-25
10008084.SH,510300,C,4.5,2024-12-25
10008085.SH,510300,C,4.6,2024-12-25
10008086.SH,510300,P,4.4,2024-12-25
10008087.SH,510300,P,4.5,2024-12-25
10008088.SH,510300,P,4.6,2024-12-25
10008089.SH,510300,C,4.4,2025-03-26
10008090.SH,510300,C,4.5,2025-03-26
10008091.SH,510300,C,4.6,2025-03-26
10008092.SH,510300,P,4.4,2025-03-26
10008093.SH,510300,P,4.5,2025-03-26
10008094.SH,510300,P,4.6,2025-03-26
10008173.SH,510300,C,4.7,2024-10-23
10008174.SH,510300,C,4.8,2024-10-23
10008175.SH,510300,P,4.7,2024-10-23
10008176.SH,510300,P,4.8,2024-10-23
10008177.SH,510300,C,4.7,2024-11-27
10008178.SH,510300,C,4.8,2024-11-27
10008179.SH,510300,P,4.7,2024-11-27
10008180.SH,510300,P,4.8,2024-11-27
10008181.SH,510300,C,4.7,2024-12-25
10008182.SH,510300,C,4.8,2024-12-25
10008183.SH,510300,P,4.7,2024-12-25
10008184.SH,510300,P,4.8,2024-12-25
10008185.SH,510300,C,4.7,2025-03-26
10008186.SH,510300,C,4.8,2025-03-26
10008187.SH,510300,P,4.7,2025-03-26
10008188.SH,510300,P,4.8,2025-03-26
10008279.SH,510300,C,3.618,2025-06-25
10008280.SH,510300,C,3.716,2025-06-25
10008281.SH,510300,C,3.814,2025-06-25
10008282.SH,510300,C,3.912,2025-06-25
10008283.SH,510300,C,4.009,2025-06-25
10008284.SH,510300,C,4.107,2025-06-25
10008285.SH,510300,C,4.205,2025-06-25
10008286.SH,510300,C,4.303,2025-06-25
10008287.SH,510300,C,4.401,2025-06-25
10008288.SH,510300,P,3.618,2025-06-25
10008289.SH,510300,P,3.716,2025-06-25
10008290.SH,510300,P,3.814,2025-06-25
10008291.SH,510300,P,3.912,2025-06-25
10008292.SH,510300,P,4.009,2025-06-25
10008293.SH,510300,P,4.107,2025-06-25
10008294.SH,510300,P,4.205,2025-06-25
10008295.SH,510300,P,4.303,2025-06-25
10008296.SH,510300,P,4.401,2025-06-25
10008351.SH,510300,C,3.52,2025-06-25
10008352.SH,510300,P,3.52,2025-06-25
10008369.SH,510300,C,4.498,2025-06-25
10008370.SH,510300,P,4.498,2025-06-25
10008389.SH,510300,C,3.423,2025-06-25
10008390.SH,510300,P,3.423,2025-06-25
10008409.SH,510300,C,3.6,2025-01-22
10008410.SH,510300,C,3.7,2025-01-22
10008411.SH,510300,C,3.8,2025-01-22
10008412.SH,510300,C,3.9,2025-01-22
10008413.SH,510300,C,4.0,2025-01-22
10008414.SH,510300,C,4.1,2025-01-22
10008415.SH,510300,C,4.2,2025-01-22
10008416.SH,510300,C,4.3,2025-01-22
10008417.SH,510300,C,4.4,2025-01-22
10008418.SH,510300,P,3.6,2025-01-22
10008419.SH,510300,P,3.7,2025-01-22
10008420.SH,510300,P,3.8,2025-01-22
10008421.SH,510300,P,3.9,2025-01-22
10008422.SH,510300,P,4.0,2025-01-22
10008423.SH,510300,P,4.1,2025-01-22
10008424.SH,510300,P,4.2,2025-01-22
10008425.SH,510300,P,4.3,2025-01-22
10008426.SH,510300,P,4.4,2025-01-22
10008559.SH,510300,C,4.5,2025-01-22
10008560.SH,510300,P,4.5,2025-01-22
10008591.SH,510300,C,3.7,2025-02-26
10008592.SH,510300,C,3.8,2025-02-26
10008593.SH,510300,C,3.9,2025-02-26
10008594.SH,510300,C,4.0,2025-02-26
10008595.SH,510300,C,4.1,2025-02-26
10008596.SH,510300,C,4.2,2025-02-26
10008597.SH,510300,C,4.3,2025-02-26
10008598.SH,510300,C,4.4,2025-02-26
10008599.SH,510300,C,4.5,2025-02-26
10008600.SH,510300,P,3.7,2025-02-26
10008601.SH,510300,P,3.8,2025-02-26
10008602.SH,510300,P,3.9,2025-02-26
10008603.SH,510300,P,4.0,2025-02-26
10008604.SH,510300,P,4.1,2025-02-26
10008605.SH,510300,P,4.2,2025-02-26
10008606.SH,510300,P,4.3,2025-02-26
10008607.SH,510300,P,4.4,2025-02-26
10008608.SH,510300,P,4.5,2025-02-26
10008667.SH,510300,C,3.6,2025-02-26
10008668.SH,510300,P,3.6,2025-02-26
10008683.SH,510300,C,3.5,2025-01-22
10008684.SH,510300,P,3.5,2025-01-22
10008685.SH,510300,C,3.5,2025-02-26
10008686.SH,510300,P,3.5,2025-02-26
10008707.SH,510300,C,3.4,2025-01-22
10008708.SH,510300,P,3.4,2025-01-22
10008709.SH,510300,C,3.4,2025-02-26
10008710.SH,510300,P,3.4,2025-02-26
10008711.SH,510300,C,3.325,2025-06-25
10008712.SH,510300,P,3.325,2025-06-25
10008811.SH,510300,C,3.423,2025-09-24
10008812.SH,510300,C,3.52,2025-09-24
10008813.SH,510300,C,3.618,2025-09-24
10008814.SH,510300,C,3.716,2025-09-24
10008815.SH,510300,C,3.814,2025-09-24
10008816.SH,510300,C,3.912,2025-09-24
10008817.SH,510300,C,4.009,2025-09-24
10008818.SH,510300,C,4.107,2025-09-24
10008819.SH,510300,C,4.205,2025-09-24
10008820.SH,510300,P,3.423,2025-09-24
10008821.SH,510300,P,3.52,2025-09-24
10008822.SH,510300,P,3.618,2025-09-24
10008823.SH,510300,P,3.716,2025-09-24
10008824.SH,510300,P,3.814,2025-09-24
10008825.SH,510300,P,3.912,2025-09-24
10008826.SH,510300,P,4.009,2025-09-24
10008827.SH,510300,P,4.107,2025-09-24
10008828.SH,510300,P,4.205,2025-09-24
10008891.SH,510300,C,4.303,2025-09-24
10008892.SH,510300,P,4.303,2025-09-24
10008907.SH,510300,C,4.401,2025-09-24
10008908.SH,510300,P,4.401,2025-09-24
10008949.SH,510300,C,3.7,2025-04-23
10008950.SH,510300,C,3.8,2025-04-23
