ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
90005964.SZ,SZSE,创业板ETF沽8月2600,10000.0,OP159915.SZ,ETF期权,P,欧式,2.6,202508,20250827,0.2315,20250730,20250827,20250827,20250828,人民币元,0.0001
90005945.SZ,SZSE,创业板ETF购3月2550,10000.0,OP159915.SZ,ETF期权,C,欧式,2.55,202603,20260325,0.1115,20250725,20260325,20260325,20260326,人民币元,0.0001
90005946.SZ,SZSE,创业板ETF沽3月2550,10000.0,OP159915.SZ,ETF期权,P,欧式,2.55,202603,20260325,0.3804,20250725,20260325,20260325,20260326,人民币元,0.0001
90005937.SZ,SZSE,深证100ETF购3月3220A,10000.0,OP159901.SZ,ETF期权,C,欧式,3.22,202603,20260325,0.0822,20250725,20260325,20260325,20260326,人民币元,0.0001
90005938.SZ,SZSE,深证100ETF沽3月3220A,10000.0,OP159901.SZ,ETF期权,P,欧式,3.22,202603,20260325,0.4505,20250725,20260325,20260325,20260326,人民币元,0.0001
90005961.SZ,SZSE,中证500ETF购3月2714A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.714,202603,20260325,0.0636,20250725,20260325,20260325,20260326,人民币元,0.0001
90005962.SZ,SZSE,中证500ETF沽3月2714A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.714,202603,20260325,0.3777,20250725,20260325,20260325,20260326,人民币元,0.0001
90005953.SZ,SZSE,沪深300ETF购3月4728A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.728,202603,20260325,0.103,20250725,20260325,20260325,20260326,人民币元,0.0001
90005954.SZ,SZSE,沪深300ETF沽3月4728A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.728,202603,20260325,0.5644,20250725,20260325,20260325,20260326,人民币元,0.0001
90005943.SZ,SZSE,创业板ETF购12月2550,10000.0,OP159915.SZ,ETF期权,C,欧式,2.55,202512,20251224,0.0792,20250725,20251224,20251224,20251225,人民币元,0.0001
90005944.SZ,SZSE,创业板ETF沽12月2550,10000.0,OP159915.SZ,ETF期权,P,欧式,2.55,202512,20251224,0.3332,20250725,20251224,20251224,20251225,人民币元,0.0001
90005959.SZ,SZSE,中证500ETF购12月2714A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.714,202512,20251224,0.0454,20250725,20251224,20251224,20251225,人民币元,0.0001
90005960.SZ,SZSE,中证500ETF沽12月2714A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.714,202512,20251224,0.3119,20250725,20251224,20251224,20251225,人民币元,0.0001
90005951.SZ,SZSE,沪深300ETF购12月4728A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.728,202512,20251224,0.0654,20250725,20251224,20251224,20251225,人民币元,0.0001
90005952.SZ,SZSE,沪深300ETF沽12月4728A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.728,202512,20251224,0.5062,20250725,20251224,20251224,20251225,人民币元,0.0001
90005941.SZ,SZSE,创业板ETF购9月2550,10000.0,OP159915.SZ,ETF期权,C,欧式,2.55,202509,20250924,0.0317,20250725,20250924,20250924,20250925,人民币元,0.0001
90005942.SZ,SZSE,创业板ETF沽9月2550,10000.0,OP159915.SZ,ETF期权,P,欧式,2.55,202509,20250924,0.2689,20250725,20250924,20250924,20250925,人民币元,0.0001
90005957.SZ,SZSE,中证500ETF购9月2750,10000.0,OP159922.SZ,ETF期权,C,欧式,2.75,202509,20250924,0.0209,20250725,20250924,20250924,20250925,人民币元,0.0001
90005958.SZ,SZSE,中证500ETF沽9月2750,10000.0,OP159922.SZ,ETF期权,P,欧式,2.75,202509,20250924,0.2477,20250725,20250924,20250924,20250925,人民币元,0.0001
90005949.SZ,SZSE,沪深300ETF购9月4800,10000.0,OP159919.SZ,ETF期权,C,欧式,4.8,202509,20250924,0.0222,20250725,20250924,20250924,20250925,人民币元,0.0001
90005950.SZ,SZSE,沪深300ETF沽9月4800,10000.0,OP159919.SZ,ETF期权,P,欧式,4.8,202509,20250924,0.4544,20250725,20250924,20250924,20250925,人民币元,0.0001
90005939.SZ,SZSE,创业板ETF购8月2550,10000.0,OP159915.SZ,ETF期权,C,欧式,2.55,202508,20250827,0.0138,20250725,20250827,20250827,20250828,人民币元,0.0001
90005940.SZ,SZSE,创业板ETF沽8月2550,10000.0,OP159915.SZ,ETF期权,P,欧式,2.55,202508,20250827,0.2443,20250725,20250827,20250827,20250828,人民币元,0.0001
90005955.SZ,SZSE,中证500ETF购8月2750,10000.0,OP159922.SZ,ETF期权,C,欧式,2.75,202508,20250827,0.0106,20250725,20250827,20250827,20250828,人民币元,0.0001
90005956.SZ,SZSE,中证500ETF沽8月2750,10000.0,OP159922.SZ,ETF期权,P,欧式,2.75,202508,20250827,0.2216,20250725,20250827,20250827,20250828,人民币元,0.0001
90005947.SZ,SZSE,沪深300ETF购8月4800,10000.0,OP159919.SZ,ETF期权,C,欧式,4.8,202508,20250827,0.0086,20250725,20250827,20250827,20250828,人民币元,0.0001
90005948.SZ,SZSE,沪深300ETF沽8月4800,10000.0,OP159919.SZ,ETF期权,P,欧式,4.8,202508,20250827,0.4415,20250725,20250827,20250827,20250828,人民币元,0.0001
90005883.SZ,SZSE,创业板ETF购3月2100,10000.0,OP159915.SZ,ETF期权,C,欧式,2.1,202603,20260325,0.2605,20250724,20260325,20260325,20260326,人民币元,0.0001
90005884.SZ,SZSE,创业板ETF购3月2150,10000.0,OP159915.SZ,ETF期权,C,欧式,2.15,202603,20260325,0.2382,20250724,20260325,20260325,20260326,人民币元,0.0001
90005885.SZ,SZSE,创业板ETF购3月2200,10000.0,OP159915.SZ,ETF期权,C,欧式,2.2,202603,20260325,0.2182,20250724,20260325,20260325,20260326,人民币元,0.0001
90005886.SZ,SZSE,创业板ETF购3月2250,10000.0,OP159915.SZ,ETF期权,C,欧式,2.25,202603,20260325,0.1972,20250724,20260325,20260325,20260326,人民币元,0.0001
90005887.SZ,SZSE,创业板ETF购3月2300,10000.0,OP159915.SZ,ETF期权,C,欧式,2.3,202603,20260325,0.1772,20250724,20260325,20260325,20260326,人民币元,0.0001
90005888.SZ,SZSE,创业板ETF购3月2350,10000.0,OP159915.SZ,ETF期权,C,欧式,2.35,202603,20260325,0.1614,20250724,20260325,20260325,20260326,人民币元,0.0001
90005889.SZ,SZSE,创业板ETF购3月2400,10000.0,OP159915.SZ,ETF期权,C,欧式,2.4,202603,20260325,0.1486,20250724,20260325,20260325,20260326,人民币元,0.0001
90005890.SZ,SZSE,创业板ETF购3月2450,10000.0,OP159915.SZ,ETF期权,C,欧式,2.45,202603,20260325,0.138,20250724,20260325,20260325,20260326,人民币元,0.0001
90005891.SZ,SZSE,创业板ETF购3月2500,10000.0,OP159915.SZ,ETF期权,C,欧式,2.5,202603,20260325,0.1267,20250724,20260325,20260325,20260326,人民币元,0.0001
90005892.SZ,SZSE,创业板ETF沽3月2100,10000.0,OP159915.SZ,ETF期权,P,欧式,2.1,202603,20260325,0.1184,20250724,20260325,20260325,20260326,人民币元,0.0001
90005893.SZ,SZSE,创业板ETF沽3月2150,10000.0,OP159915.SZ,ETF期权,P,欧式,2.15,202603,20260325,0.139,20250724,20260325,20260325,20260326,人民币元,0.0001
90005894.SZ,SZSE,创业板ETF沽3月2200,10000.0,OP159915.SZ,ETF期权,P,欧式,2.2,202603,20260325,0.1624,20250724,20260325,20260325,20260326,人民币元,0.0001
90005895.SZ,SZSE,创业板ETF沽3月2250,10000.0,OP159915.SZ,ETF期权,P,欧式,2.25,202603,20260325,0.1908,20250724,20260325,20260325,20260326,人民币元,0.0001
90005896.SZ,SZSE,创业板ETF沽3月2300,10000.0,OP159915.SZ,ETF期权,P,欧式,2.3,202603,20260325,0.2206,20250724,20260325,20260325,20260326,人民币元,0.0001
90005897.SZ,SZSE,创业板ETF沽3月2350,10000.0,OP159915.SZ,ETF期权,P,欧式,2.35,202603,20260325,0.2552,20250724,20260325,20260325,20260326,人民币元,0.0001
90005898.SZ,SZSE,创业板ETF沽3月2400,10000.0,OP159915.SZ,ETF期权,P,欧式,2.4,202603,20260325,0.2941,20250724,20260325,20260325,20260326,人民币元,0.0001
90005899.SZ,SZSE,创业板ETF沽3月2450,10000.0,OP159915.SZ,ETF期权,P,欧式,2.45,202603,20260325,0.3326,20250724,20260325,20260325,20260326,人民币元,0.0001
90005900.SZ,SZSE,创业板ETF沽3月2500,10000.0,OP159915.SZ,ETF期权,P,欧式,2.5,202603,20260325,0.3695,20250724,20260325,20260325,20260326,人民币元,0.0001
90005865.SZ,SZSE,深证100ETF购3月2635A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.635,202603,20260325,0.3303,20250724,20260325,20260325,20260326,人民币元,0.0001
90005866.SZ,SZSE,深证100ETF购3月2683A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.683,202603,20260325,0.2993,20250724,20260325,20260325,20260326,人民币元,0.0001
90005867.SZ,SZSE,深证100ETF购3月2732A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.732,202603,20260325,0.2701,20250724,20260325,20260325,20260326,人民币元,0.0001
90005868.SZ,SZSE,深证100ETF购3月2781A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.781,202603,20260325,0.2427,20250724,20260325,20260325,20260326,人民币元,0.0001
90005869.SZ,SZSE,深证100ETF购3月2830A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.83,202603,20260325,0.2167,20250724,20260325,20260325,20260326,人民币元,0.0001
90005870.SZ,SZSE,深证100ETF购3月2879A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.879,202603,20260325,0.193,20250724,20260325,20260325,20260326,人民币元,0.0001
90005871.SZ,SZSE,深证100ETF购3月2927A,10000.0,OP159901.SZ,ETF期权,C,欧式,2.927,202603,20260325,0.1716,20250724,20260325,20260325,20260326,人民币元,0.0001
90005872.SZ,SZSE,深证100ETF购3月3025A,10000.0,OP159901.SZ,ETF期权,C,欧式,3.025,202603,20260325,0.1364,20250724,20260325,20260325,20260326,人民币元,0.0001
90005873.SZ,SZSE,深证100ETF购3月3123A,10000.0,OP159901.SZ,ETF期权,C,欧式,3.123,202603,20260325,0.1091,20250724,20260325,20260325,20260326,人民币元,0.0001
90005874.SZ,SZSE,深证100ETF沽3月2635A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.635,202603,20260325,0.0939,20250724,20260325,20260325,20260326,人民币元,0.0001
90005875.SZ,SZSE,深证100ETF沽3月2683A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.683,202603,20260325,0.1109,20250724,20260325,20260325,20260326,人民币元,0.0001
90005876.SZ,SZSE,深证100ETF沽3月2732A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.732,202603,20260325,0.1329,20250724,20260325,20260325,20260326,人民币元,0.0001
90005877.SZ,SZSE,深证100ETF沽3月2781A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.781,202603,20260325,0.1525,20250724,20260325,20260325,20260326,人民币元,0.0001
90005878.SZ,SZSE,深证100ETF沽3月2830A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.83,202603,20260325,0.1796,20250724,20260325,20260325,20260326,人民币元,0.0001
90005879.SZ,SZSE,深证100ETF沽3月2879A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.879,202603,20260325,0.2039,20250724,20260325,20260325,20260326,人民币元,0.0001
90005880.SZ,SZSE,深证100ETF沽3月2927A,10000.0,OP159901.SZ,ETF期权,P,欧式,2.927,202603,20260325,0.2323,20250724,20260325,20260325,20260326,人民币元,0.0001
90005881.SZ,SZSE,深证100ETF沽3月3025A,10000.0,OP159901.SZ,ETF期权,P,欧式,3.025,202603,20260325,0.2952,20250724,20260325,20260325,20260326,人民币元,0.0001
90005882.SZ,SZSE,深证100ETF沽3月3123A,10000.0,OP159901.SZ,ETF期权,P,欧式,3.123,202603,20260325,0.3659,20250724,20260325,20260325,20260326,人民币元,0.0001
90005919.SZ,SZSE,中证500ETF购3月2270A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.27,202603,20260325,0.2517,20250724,20260325,20260325,20260326,人民币元,0.0001
90005920.SZ,SZSE,中证500ETF购3月2319A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.319,202603,20260325,0.203,20250724,20260325,20260325,20260326,人民币元,0.0001
90005921.SZ,SZSE,中证500ETF购3月2369A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.369,202603,20260325,0.1557,20250724,20260325,20260325,20260326,人民币元,0.0001
90005922.SZ,SZSE,中证500ETF购3月2418A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.418,202603,20260325,0.1433,20250724,20260325,20260325,20260326,人民币元,0.0001
90005923.SZ,SZSE,中证500ETF购3月2467A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.467,202603,20260325,0.1269,20250724,20260325,20260325,20260326,人民币元,0.0001
90005924.SZ,SZSE,中证500ETF购3月2517A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.517,202603,20260325,0.1117,20250724,20260325,20260325,20260326,人民币元,0.0001
90005925.SZ,SZSE,中证500ETF购3月2566A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.566,202603,20260325,0.0981,20250724,20260325,20260325,20260326,人民币元,0.0001
90005926.SZ,SZSE,中证500ETF购3月2615A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.615,202603,20260325,0.0868,20250724,20260325,20260325,20260326,人民币元,0.0001
90005927.SZ,SZSE,中证500ETF购3月2665A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.665,202603,20260325,0.0765,20250724,20260325,20260325,20260326,人民币元,0.0001
90005928.SZ,SZSE,中证500ETF沽3月2270A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.27,202603,20260325,0.097,20250724,20260325,20260325,20260326,人民币元,0.0001
90005929.SZ,SZSE,中证500ETF沽3月2319A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.319,202603,20260325,0.1186,20250724,20260325,20260325,20260326,人民币元,0.0001
90005930.SZ,SZSE,中证500ETF沽3月2369A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.369,202603,20260325,0.1425,20250724,20260325,20260325,20260326,人民币元,0.0001
90005931.SZ,SZSE,中证500ETF沽3月2418A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.418,202603,20260325,0.1694,20250724,20260325,20260325,20260326,人民币元,0.0001
90005932.SZ,SZSE,中证500ETF沽3月2467A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.467,202603,20260325,0.2005,20250724,20260325,20260325,20260326,人民币元,0.0001
90005933.SZ,SZSE,中证500ETF沽3月2517A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.517,202603,20260325,0.237,20250724,20260325,20260325,20260326,人民币元,0.0001
90005934.SZ,SZSE,中证500ETF沽3月2566A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.566,202603,20260325,0.273,20250724,20260325,20260325,20260326,人民币元,0.0001
90005935.SZ,SZSE,中证500ETF沽3月2615A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.615,202603,20260325,0.3137,20250724,20260325,20260325,20260326,人民币元,0.0001
90005936.SZ,SZSE,中证500ETF沽3月2665A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.665,202603,20260325,0.3558,20250724,20260325,20260325,20260326,人民币元,0.0001
90005901.SZ,SZSE,沪深300ETF购3月3841A,10000.0,OP159919.SZ,ETF期权,C,欧式,3.841,202603,20260325,0.5127,20250724,20260325,20260325,20260326,人民币元,0.0001
90005902.SZ,SZSE,沪深300ETF购3月3940A,10000.0,OP159919.SZ,ETF期权,C,欧式,3.94,202603,20260325,0.4217,20250724,20260325,20260325,20260326,人民币元,0.0001
90005903.SZ,SZSE,沪深300ETF购3月4038A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.038,202603,20260325,0.366,20250724,20260325,20260325,20260326,人民币元,0.0001
90005904.SZ,SZSE,沪深300ETF购3月4137A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.137,202603,20260325,0.313,20250724,20260325,20260325,20260326,人民币元,0.0001
90005905.SZ,SZSE,沪深300ETF购3月4235A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.235,202603,20260325,0.2659,20250724,20260325,20260325,20260326,人民币元,0.0001
90005906.SZ,SZSE,沪深300ETF购3月4334A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.334,202603,20260325,0.2254,20250724,20260325,20260325,20260326,人民币元,0.0001
90005907.SZ,SZSE,沪深300ETF购3月4432A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.432,202603,20260325,0.1912,20250724,20260325,20260325,20260326,人民币元,0.0001
90005908.SZ,SZSE,沪深300ETF购3月4531A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.531,202603,20260325,0.1629,20250724,20260325,20260325,20260326,人民币元,0.0001
90005909.SZ,SZSE,沪深300ETF购3月4629A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.629,202603,20260325,0.1385,20250724,20260325,20260325,20260326,人民币元,0.0001
90005910.SZ,SZSE,沪深300ETF沽3月3841A,10000.0,OP159919.SZ,ETF期权,P,欧式,3.841,202603,20260325,0.081,20250724,20260325,20260325,20260326,人民币元,0.0001
90005911.SZ,SZSE,沪深300ETF沽3月3940A,10000.0,OP159919.SZ,ETF期权,P,欧式,3.94,202603,20260325,0.1075,20250724,20260325,20260325,20260326,人民币元,0.0001
90005912.SZ,SZSE,沪深300ETF沽3月4038A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.038,202603,20260325,0.1412,20250724,20260325,20260325,20260326,人民币元,0.0001
90005913.SZ,SZSE,沪深300ETF沽3月4137A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.137,202603,20260325,0.1828,20250724,20260325,20260325,20260326,人民币元,0.0001
90005914.SZ,SZSE,沪深300ETF沽3月4235A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.235,202603,20260325,0.2325,20250724,20260325,20260325,20260326,人民币元,0.0001
90005915.SZ,SZSE,沪深300ETF沽3月4334A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.334,202603,20260325,0.2903,20250724,20260325,20260325,20260326,人民币元,0.0001
90005916.SZ,SZSE,沪深300ETF沽3月4432A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.432,202603,20260325,0.355,20250724,20260325,20260325,20260326,人民币元,0.0001
90005917.SZ,SZSE,沪深300ETF沽3月4531A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.531,202603,20260325,0.4263,20250724,20260325,20260325,20260326,人民币元,0.0001
90005918.SZ,SZSE,沪深300ETF沽3月4629A,10000.0,OP159919.SZ,ETF期权,P,欧式,4.629,202603,20260325,0.5038,20250724,20260325,20260325,20260326,人民币元,0.0001
90005863.SZ,SZSE,深证100ETF购12月3220A,10000.0,OP159901.SZ,ETF期权,C,欧式,3.22,202512,20251224,0.0298,20250723,20251224,20251224,20251225,人民币元,0.0001
90005864.SZ,SZSE,深证100ETF沽12月3220A,10000.0,OP159901.SZ,ETF期权,P,欧式,3.22,202512,20251224,0.4405,20250723,20251224,20251224,20251225,人民币元,0.0001
90005861.SZ,SZSE,深证100ETF购9月3300,10000.0,OP159901.SZ,ETF期权,C,欧式,3.3,202509,20250924,0.0114,20250723,20250924,20250924,20250925,人民币元,0.0001
90005862.SZ,SZSE,深证100ETF沽9月3300,10000.0,OP159901.SZ,ETF期权,P,欧式,3.3,202509,20250924,0.411,20250723,20250924,20250924,20250925,人民币元,0.0001
90005859.SZ,SZSE,深证100ETF购8月3300,10000.0,OP159901.SZ,ETF期权,C,欧式,3.3,202508,20250827,0.0051,20250723,20250827,20250827,20250828,人民币元,0.0001
90005860.SZ,SZSE,深证100ETF沽8月3300,10000.0,OP159901.SZ,ETF期权,P,欧式,3.3,202508,20250827,0.3804,20250723,20250827,20250827,20250828,人民币元,0.0001
90005857.SZ,SZSE,深证100ETF购7月3300,10000.0,OP159901.SZ,ETF期权,C,欧式,3.3,202507,20250723,0.0001,20250723,20250723,20250723,20250724,人民币元,0.0001
90005858.SZ,SZSE,深证100ETF沽7月3300,10000.0,OP159901.SZ,ETF期权,P,欧式,3.3,202507,20250723,0.374,20250723,20250723,20250723,20250724,人民币元,0.0001
90005847.SZ,SZSE,创业板ETF购12月2500,10000.0,OP159915.SZ,ETF期权,C,欧式,2.5,202512,20251224,0.0584,20250722,20251224,20251224,20251225,人民币元,0.0001
90005848.SZ,SZSE,创业板ETF沽12月2500,10000.0,OP159915.SZ,ETF期权,P,欧式,2.5,202512,20251224,0.3199,20250722,20251224,20251224,20251225,人民币元,0.0001
90005855.SZ,SZSE,中证500ETF购12月2665A,10000.0,OP159922.SZ,ETF期权,C,欧式,2.665,202512,20251224,0.0312,20250722,20251224,20251224,20251225,人民币元,0.0001
90005856.SZ,SZSE,中证500ETF沽12月2665A,10000.0,OP159922.SZ,ETF期权,P,欧式,2.665,202512,20251224,0.3144,20250722,20251224,20251224,20251225,人民币元,0.0001
90005845.SZ,SZSE,创业板ETF购9月2500,10000.0,OP159915.SZ,ETF期权,C,欧式,2.5,202509,20250924,0.0247,20250722,20250924,20250924,20250925,人民币元,0.0001
90005846.SZ,SZSE,创业板ETF沽9月2500,10000.0,OP159915.SZ,ETF期权,P,欧式,2.5,202509,20250924,0.268,20250722,20250924,20250924,20250925,人民币元,0.0001
90005853.SZ,SZSE,中证500ETF购9月2700,10000.0,OP159922.SZ,ETF期权,C,欧式,2.7,202509,20250924,0.0132,20250722,20250924,20250924,20250925,人民币元,0.0001
90005854.SZ,SZSE,中证500ETF沽9月2700,10000.0,OP159922.SZ,ETF期权,P,欧式,2.7,202509,20250924,0.2574,20250722,20250924,20250924,20250925,人民币元,0.0001
90005843.SZ,SZSE,创业板ETF购8月2500,10000.0,OP159915.SZ,ETF期权,C,欧式,2.5,202508,20250827,0.0115,20250722,20250827,20250827,20250828,人民币元,0.0001
90005844.SZ,SZSE,创业板ETF沽8月2500,10000.0,OP159915.SZ,ETF期权,P,欧式,2.5,202508,20250827,0.2451,20250722,20250827,20250827,20250828,人民币元,0.0001
90005851.SZ,SZSE,中证500ETF购8月2700,10000.0,OP159922.SZ,ETF期权,C,欧式,2.7,202508,20250827,0.0059,20250722,20250827,20250827,20250828,人民币元,0.0001
90005852.SZ,SZSE,中证500ETF沽8月2700,10000.0,OP159922.SZ,ETF期权,P,欧式,2.7,202508,20250827,0.2321,20250722,20250827,20250827,20250828,人民币元,0.0001
90005841.SZ,SZSE,创业板ETF购7月2500,10000.0,OP159915.SZ,ETF期权,C,欧式,2.5,202507,20250723,0.0001,20250722,20250723,20250723,20250724,人民币元,0.0001
90005842.SZ,SZSE,创业板ETF沽7月2500,10000.0,OP159915.SZ,ETF期权,P,欧式,2.5,202507,20250723,0.2268,20250722,20250723,20250723,20250724,人民币元,0.0001
90005849.SZ,SZSE,中证500ETF购7月2700,10000.0,OP159922.SZ,ETF期权,C,欧式,2.7,202507,20250723,0.0001,20250722,20250723,20250723,20250724,人民币元,0.0001
90005850.SZ,SZSE,中证500ETF沽7月2700,10000.0,OP159922.SZ,ETF期权,P,欧式,2.7,202507,20250723,0.2137,20250722,20250723,20250723,20250724,人民币元,0.0001
90005831.SZ,SZSE,深证100ETF购12月3123A,10000.0,OP159901.SZ,ETF期权,C,欧式,3.123,202512,20251224,0.0374,20250721,20251224,20251224,20251225,人民币元,0.0001
90005832.SZ,SZSE,深证100ETF沽12月3123A,10000.0,OP159901.SZ,ETF期权,P,欧式,3.123,202512,20251224,0.3803,20250721,20251224,20251224,20251225,人民币元,0.0001
90005839.SZ,SZSE,沪深300ETF购12月4629A,10000.0,OP159919.SZ,ETF期权,C,欧式,4.629,202512,20251224,0.0479,20250721,20251224,20251224,20251225,人民币元,0.0001
