etf_code,style_group,experiment_stage,experiment_stage_name,rule_id,rule_name,iv_regime,periods,selected_periods,avg_etf_return,avg_strategy_return,premium_contribution,upside_cost,transaction_cost,net_option_contribution,assignment_frequency,avg_coverage_ratio
510300,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,warmup_invalid,14,0,-0.016010397953167464,-0.016010397953167464,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,high_iv,16,16,0.0045697091040535565,0.007846158749492245,0.12984451640753686,0.0773563998223141,6.492225820376844e-05,0.05242319432701902,0.1875,1.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,low_iv,19,0,0.012917496996899142,0.012917496996899142,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,normal_iv,16,0,-0.012013399245697543,-0.012013399245697543,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,warmup_invalid,14,0,-0.016010397953167464,-0.016010397953167464,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,high_iv,12,12,0.007837404824812141,0.013419437719895011,0.3248475386801639,0.2577007201698294,0.00016242376934008196,0.06698439474099442,0.5833333333333334,1.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,low_iv,5,0,0.05236579512532265,0.05236579512532265,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,normal_iv,13,13,-0.010551653705342156,-0.012135675126910547,0.10789396843849122,0.1284322999346611,5.3946984219245615e-05,-0.020592278480389126,0.46153846153846156,0.5
510500,growth_high_beta,core_atm,ATM核心检验,RuleA_Current,当前保守版,warmup_invalid,15,0,-0.0017519944162506266,-0.0017519944162506266,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,12,12,0.007837404824812141,0.013419437719895011,0.3248475386801639,0.2577007201698294,0.00016242376934008196,0.06698439474099442,0.5833333333333334,1.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,5,5,0.04049356965228072,0.02519797585447443,0.039898585050267873,0.11635660474677423,1.9949292525133936e-05,-0.07647796898903149,0.8,0.5
510500,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,13,13,-0.010551653705342156,-0.012927685837694743,0.16184095265773685,0.19264844990199165,8.092047632886843e-05,-0.03088841772058368,0.46153846153846156,0.75
510500,growth_high_beta,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,15,15,-0.0087302274570962,-0.004060928725608378,0.28285071078242036,0.2126698044547118,0.00014142535539121018,0.07003948097231731,0.5333333333333333,1.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,data_invalid,20,0,-0.008274832231006089,-0.008274832231006089,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,high_iv,12,12,0.007837404824812141,0.012023929496124295,0.24363565401012294,0.19327554012737205,0.00012181782700506147,0.050238296055745826,0.5833333333333334,0.75
510500,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,low_iv,5,0,0.05236579512532265,0.05236579512532265,0.0,0.0,0.0,0.0,0.0,0.0
510500,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,normal_iv,13,13,-0.010551653705342156,-0.01134366441612635,0.05394698421924561,0.06421614996733055,2.6973492109622807e-05,-0.010296139240194563,0.46153846153846156,0.25
510500,growth_high_beta,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,warmup_invalid,15,0,-0.0017519944162506266,-0.0017519944162506266,0.0,0.0,0.0,0.0,0.0,0.0
