surface_point_id,etf_code,strategy_name,moneyness_label,target_moneyness,avg_realized_moneyness,median_realized_moneyness,coverage,coverage_label,sample_start,sample_end,n_periods,selected_periods,option_sale_success_rate,assignment_frequency,avg_selected_delta,cumulative_return,annualized_return_cagr,annualized_volatility,sharpe_daily_mean,max_drawdown,calmar_ratio,premium_contribution_annualized,upside_cost_annualized,option_leg_annualized_pnl_contribution,total_net_option_contribution,source_note
mny_0147,510500,510500_DTE30_ATM_Q70_MonthlyHold,ATM,0.0,0.0013495421547495708,0.001160976636991884,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.5454545454545454,,0.4755404712492317,0.11222494168112251,0.19638099399352954,0.5714653918332858,0.18000481448856398,0.6234552225726849,0.1679701839575544,0.18285585634250004,-0.014969657476924431,-0.054888744082056254,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0148,510500,510500_DTE30_ATM_Q80_MonthlyHold,ATM,0.0,0.0013495421547495708,0.001160976636991884,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.5454545454545454,,0.46809054642788195,0.11068677573736396,0.19240325925735247,0.5752853468522218,0.1729521802315136,0.6399848535543106,0.19196592452291933,0.2089781215342858,-0.01710817997362794,-0.06272999323663578,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0149,510500,510500_DTE30_ATM_Q90_MonthlyHold,ATM,0.0,0.0013495421547495708,0.001160976636991884,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.5454545454545454,,0.45993437560044836,0.10899627584111404,0.1891389372540951,0.5762762412833328,0.1658515705543514,0.657191701452081,0.21596166508828424,0.23510038672607153,-0.019246702470331424,-0.07057124239121522,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0150,510500,510500_DTE30_ATM_Q100_MonthlyHold,ATM,0.0,0.0013495421547495708,0.001160976636991884,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.5454545454545454,,0.4510756997254459,0.10715237810587164,0.18662546728717488,0.5741573198098846,0.15870274028043319,0.6751766095313144,0.2399574056536491,0.2612226519178572,-0.021385224967034915,-0.07841249154579469,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0151,510500,510500_DTE30_OTM1_Q10_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.49371166064933214,0.11595317254619553,0.23311913894656447,0.49739876815851786,0.24990674586870976,0.4639857645423959,0.019303771886495315,0.023482852047088387,-0.004188732046536318,-0.015358684170633165,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0152,510500,510500_DTE30_OTM1_Q20_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.4791099092929154,0.11295991511124437,0.22616787298016008,0.49945164015913723,0.23920007978256852,0.47224029027885056,0.03860754377299063,0.046965704094176774,-0.008377464093072636,-0.03071736834126633,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0153,510500,510500_DTE30_OTM1_Q30_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.4639951007383061,0.10983878295569904,0.2196385527425288,0.5000888122061955,0.22848391306650295,0.48072873701059715,0.05791131565948594,0.07044855614126515,-0.012566196139608951,-0.04607605251189949,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0154,510500,510500_DTE30_OTM1_Q40_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.4483788950779646,0.10658942547035077,0.21356988128145785,0.49908453772037037,0.21814403403394877,0.4886194845638673,0.07721508754598126,0.09393140818835355,-0.01675492818614527,-0.06143473668253266,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0155,510500,510500_DTE30_OTM1_Q50_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.43227349977043206,0.10321150460524309,0.20800218217028407,0.49620395097945397,0.20772179717430206,0.4968737321227631,0.09651885943247654,0.11741426023544191,-0.020943660232681585,-0.07679342085316582,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0156,510500,510500_DTE30_OTM1_Q60_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.4156916582258683,0.09970469485860889,0.202976684971217,0.49121254922824004,0.1992556718921924,0.5003857301113831,0.11582263131897189,0.1408971122825303,-0.025132392279217902,-0.09215210502379897,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0157,510500,510500_DTE30_OTM1_Q70_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.3986466374826978,0.09606868325003792,0.19853456815751236,0.4838889476104707,0.19090027993313619,0.503240138168925,0.13512640320546718,0.16437996432961866,-0.029321124325754205,-0.10751078919443209,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0158,510500,510500_DTE30_OTM1_Q80_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.38115221498201035,0.09230316927675508,0.1947157623880403,0.47404056119919163,0.18246954026769802,0.5058552191304841,0.15443017509196252,0.1878628163767071,-0.03350985637229054,-0.12286947336506532,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0159,510500,510500_DTE30_OTM1_Q90_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.3632226644479939,0.08840786485176788,0.1915575494427256,0.46152117266566534,0.17654759594893077,0.5007593809283094,0.1737339469784578,0.21134566842379543,-0.037698588418826846,-0.13822815753569845,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0160,510500,510500_DTE30_OTM1_Q100_MonthlyHold,OTM1,0.01,0.010027208289715157,0.00907090850453951,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.3448727408845216,0.08438249422256616,0.1890930316852775,0.4462485659599061,0.17066193876007274,0.49444237441364336,0.19303771886495308,0.23482852047088382,-0.04188732046536317,-0.15358684170633163,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0161,510500,510500_DTE30_OTM2_Q10_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.4949022735332791,0.11619630092499844,0.23462490311946108,0.4952428296404504,0.252636074058014,0.4599355074616768,0.015475165841989349,0.019109596125736386,-0.00364216786666803,-0.013354615511116108,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0162,510500,510500_DTE30_OTM2_Q20_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.481572771819323,0.11346628550211779,0.2291638615827238,0.49513167005679304,0.24470973824422237,0.46367703351828804,0.030950331683978698,0.03821919225147277,-0.00728433573333606,-0.026709231022232216,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0163,510500,510500_DTE30_OTM2_Q30_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.4678090376464281,0.11062854228192132,0.22409967257975633,0.49365775955138436,0.2368239735667227,0.4671340515733424,0.04642549752596805,0.05732878837720914,-0.01092650360000408,-0.040063846533348296,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0164,510500,510500_DTE30_OTM2_Q40_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.4536197404586433,0.1076827451879454,0.2194598107817489,0.49067182189013675,0.23013773898982992,0.4679056362533571,0.061900663367957395,0.07643838450294554,-0.01456867146667212,-0.05341846204446443,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0165,510500,510500_DTE30_OTM2_Q50_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.4390139227405203,0.10462857175562101,0.21527171516371352,0.4860302788782599,0.225655722285648,0.4636646068437659,0.07737582920994673,0.09554798062868193,-0.018210839333340143,-0.06677307755558053,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0166,510500,510500_DTE30_OTM2_Q60_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.4240009933293605,0.10146570292560164,0.21156221698084904,0.479602191608658,0.22115069120919706,0.458807984595537,0.0928509950519361,0.11465757675441828,-0.02185300720000816,-0.08012769306669659,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0167,510500,510500_DTE30_OTM2_Q70_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.4085907202388155,0.09819382281544065,0.20835688004319797,0.47127708379527683,0.21662254265657954,0.45329457226024383,0.10832616089392544,0.13376717288015463,-0.025495175066676194,-0.09348230857781271,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0168,510500,510500_DTE30_OTM2_Q80_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.3927932229966524,0.09481261846809774,0.20567927647669856,0.46097312326377754,0.21207117312669665,0.44707923792855286,0.12380132673591479,0.1528767690058911,-0.02913734293334424,-0.10683692408892886,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0169,510500,510500_DTE30_OTM2_Q90_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.376618964500095,0.09132177957560694,0.2035502335684725,0.4486449264863511,0.20749647871996157,0.4401124305287866,0.13927649257790414,0.17198636513162746,-0.032779510800012256,-0.12019153960004493,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0170,510500,510500_DTE30_OTM2_Q100_MonthlyHold,OTM2,0.02,0.018671236552479452,0.019620479952113468,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.3600787423930194,0.08772099817611845,0.20198709835714787,0.4342901051086573,0.20289835513700327,0.4323396220579832,0.15475165841989347,0.19109596125736386,-0.036421678666680286,-0.13354615511116105,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0171,510500,510500_DTE30_OTM3_Q10_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.5003072050371955,0.11729824593988325,0.2355014660233467,0.4980786231209905,0.2547661881771929,0.46041528029732476,0.011870090488763384,0.014316329959381802,-0.002452174515862803,-0.008991306558163612,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0172,510500,510500_DTE30_OTM3_Q20_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.49242958107629486,0.11569120876624273,0.2308501764436676,0.5011527846697309,0.24900481161960486,0.464614350276009,0.023740180977526767,0.028632659918763605,-0.004904349031725606,-0.017982613116327224,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0173,510500,510500_DTE30_OTM3_Q30_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.4841577629972613,0.11399710840506683,0.2265205570584421,0.5032528168101568,0.24331824890011033,0.4685103107571112,0.035610271466290144,0.04294898987814541,-0.007356523547588398,-0.026973919674490792,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0174,510500,510500_DTE30_OTM3_Q40_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.47549339338787777,0.11221523937747446,0.2225313841172271,0.5042670265258437,0.23808093331471558,0.4713323230682183,0.047480361955053535,0.05726531983752721,-0.009808698063451212,-0.03596522623265445,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0175,510500,510500_DTE30_OTM3_Q50_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.46643837743170646,0.11034488883362825,0.21890127090827582,0.5040851904412426,0.23284007639263882,0.47390848922224793,0.05935045244381691,0.07158164979690902,-0.012260872579314009,-0.044956532790818036,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0176,510500,510500_DTE30_OTM3_Q60_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.45699488502138896,0.1083853361343523,0.21564835087348885,0.5026022025920203,0.22759629242594692,0.4762174944902395,0.07122054293258029,0.08589797975629082,-0.014713047095176795,-0.053947839348981584,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0177,510500,510500_DTE30_OTM3_Q70_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.44716535267298485,0.10633585240388643,0.21278992317475906,0.49972221812663303,0.22235020814812756,0.47823590222612483,0.08309063342134365,0.1002143097156726,-0.017165221611039602,-0.06293914590714521,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0178,510500,510500_DTE30_OTM3_Q80_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.4369524852352731,0.10419570005170375,0.21034207119844534,0.4953630981098463,0.2177941444730369,0.47841368877850277,0.09496072391010707,0.11453063967505442,-0.019617396126902425,-0.0719304524653089,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0179,510500,510500_DTE30_OTM3_Q90_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.42635925738799507,0.10196413226112999,0.2083192688362057,0.4894608781547755,0.21396470820450708,0.47654649739560256,0.10683081439887043,0.12884696963443623,-0.02206957064276522,-0.08092175902347247,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0180,510500,510500_DTE30_OTM3_Q100_MonthlyHold,OTM3,0.03,0.028971432111284168,0.027685617256827277,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.25,,0.4153889149231207,0.09964039244232792,0.2067339932423267,0.4819739167207629,0.21011861970714119,0.47421019889243776,0.11870090488763382,0.14316329959381804,-0.024521745158628018,-0.08991306558163607,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0181,510500,510500_DTE30_OTM4_Q10_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.5026508229846669,0.11777516098659269,0.2363642279717645,0.49827828008162817,0.2562700969905305,0.45957434117233203,0.00949319286929734,0.011318754283603244,-0.0018303080107405522,-0.006711129372715357,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0182,510500,510500_DTE30_OTM4_Q20_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.49720867919929,0.11666687911285778,0.23250210296654245,0.5017884897567847,0.2520172353898099,0.46293214403531663,0.01898638573859468,0.022637508567206487,-0.0036606160214811044,-0.013422258745430715,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0183,510500,510500_DTE30_OTM4_Q30_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.49146326112234795,0.11549365519145116,0.22888099797234243,0.5046013265173163,0.2477563837815605,0.46615814062445515,0.028479578607892027,0.03395626285080973,-0.0054909240322216476,-0.02013338811814604,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0184,510500,510500_DTE30_OTM4_Q40_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.4854151625336314,0.11425507012475977,0.22551252362461022,0.5066462309425865,0.24348776286756313,0.46924358242555675,0.03797277147718936,0.045275017134412975,-0.007321232042962209,-0.02684451749086143,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0185,510500,510500_DTE30_OTM4_Q50_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.4790651327304871,0.11295070327518375,0.2224081588432394,0.5078532364219387,0.23921159755721588,0.47217904327639304,0.047465964346486714,0.05659377141801622,-0.009151540053702755,-0.03355564686357677,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0186,510500,510500_DTE30_OTM4_Q60_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.47241407807911306,0.11158013240563602,0.21957910569613198,0.5081545990083772,0.23492811701737404,0.47495435549497955,0.056959157215784054,0.06791252570161946,-0.010981848064443295,-0.04026677623629208,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0187,510500,510500_DTE30_OTM4_Q70_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.4654630634797401,0.11014293361534522,0.2170361304630195,0.5074866262145801,0.23063755472267022,0.4775585387548286,0.0664523500850814,0.07923127998522271,-0.012812156075183847,-0.046977905609007435,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0188,510500,510500_DTE30_OTM4_Q80_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.4582133137427997,0.10863868127069432,0.21478939434753946,0.5057916458152107,0.22634014850629602,0.47997972073289663,0.07594554295437872,0.09055003426882595,-0.014642464085924418,-0.05368903498172286,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0189,510500,510500_DTE30_OTM4_Q90_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.45066621487311553,0.1070669479307873,0.21284827847971685,0.5030200323701004,0.22203614061126875,0.4822050484035186,0.08543873582367607,0.10186878855242919,-0.01647277209666496,-0.06040016435443819,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0190,510500,510500_DTE30_OTM4_Q100_MonthlyHold,OTM4,0.04,0.037869893731052304,0.036717580824248364,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.20454545454545456,,0.44282331525917495,0.10542730426742408,0.21122120894727783,0.4991321884429675,0.21772577774217283,0.48422058867218426,0.09493192869297343,0.11318754283603244,-0.01830308010740551,-0.06711129372715353,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0191,510500,510500_DTE30_OTM5_Q10_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4990854184927662,0.11704940353652304,0.23687191114603995,0.49414640583685726,0.25978815174388814,0.45055712799372033,0.0070011948181351435,0.0093655499111559,-0.0023678556904298247,-0.008682137531576024,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0192,510500,510500_DTE30_OTM5_Q20_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4901633331844246,0.11522775234674576,0.23348772678639806,0.49350667777137486,0.2590737041325446,0.4447682281479024,0.014002389636270287,0.0187310998223118,-0.0047357113808596495,-0.017364275063152048,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0193,510500,510500_DTE30_OTM5_Q30_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4810248189265429,0.11335367801473173,0.2303120083386725,0.4921744151874434,0.2583715292647314,0.43872356345651314,0.021003584454405432,0.02809664973346769,-0.007103567071289467,-0.026046412594728046,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0194,510500,510500_DTE30_OTM5_Q40_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4716717834683919,0.11142689024109509,0.22735349164971427,0.49010415205222174,0.25768174792674725,0.43242057746663176,0.028004779272540574,0.0374621996446236,-0.009471422761719299,-0.034728550126304096,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0195,510500,510500_DTE30_OTM5_Q50_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4621062201969466,0.10944709516290851,0.22462075928295572,0.4872528056279854,0.25700448163604106,0.4258567573070686,0.03500597409067572,0.04682774955577949,-0.011839278452149115,-0.043410687657880094,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0196,510500,510500_DTE30_OTM5_Q60_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4523302082593479,0.1074139952428963,0.22212214475733208,0.48358075850674787,0.25633985264466674,0.4190296363780448,0.042007168908810864,0.05619329946693538,-0.014207134142578935,-0.05209282518945609,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0197,510500,510500_DTE30_OTM5_Q70_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.44234591264894396,0.10532728915299838,0.21986562995965,0.47905299783476013,0.2556879839427516,0.4119367970634909,0.049008363726946,0.06555884937809128,-0.016574989833008754,-0.0607749627210321,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0198,510500,510500_DTE30_OTM5_Q80_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.4321555842542013,0.10318667165200046,0.21785873780668322,0.473640271172245,0.2550489992619803,0.40457587346190504,0.05600955854508115,0.0749243992892472,-0.018942845523438598,-0.06945710025260819,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0199,510500,510500_DTE30_OTM5_Q90_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.42176155986978303,0.10099183345691509,0.21610842277685385,0.46732020973192606,0.25442302307908515,0.39694455413149726,0.06301075336321629,0.08428994920040309,-0.021310701213868407,-0.07813923778418416,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0200,510500,510500_DTE30_OTM5_Q100_MonthlyHold,OTM5,0.05,0.05251911800690492,0.05131837821064811,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.18181818181818182,,0.41116626216904373,0.09874246110776386,0.2146209624120825,0.4600783632596597,0.25381018061936145,0.38904058484497006,0.07001194818135144,0.09365549911155897,-0.02367855690429823,-0.08682137531576019,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0201,510500,510500_DTE30_OTM7_Q10_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.5068218575058021,0.11862261138085528,0.23820839505255606,0.4979782990212562,0.26066464553610924,0.45507748523734026,0.004674056670657044,0.0053301250681150785,-0.0006584054257933641,-0.002414153227909002,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0202,510500,510500_DTE30_OTM7_Q20_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.5057351655315092,0.1184019869719144,0.23605143645174662,0.5015940116768491,0.26082694403448625,0.45394845003535916,0.009348113341314088,0.010660250136230157,-0.0013168108515867283,-0.004828306455818004,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0203,510500,510500_DTE30_OTM7_Q30_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.5045287172199904,0.11815691360788239,0.23398738407773426,0.5049713003698901,0.2610017228842625,0.4527054929069468,0.01402217001197113,0.015990375204345236,-0.0019752162773800912,-0.007242459683727001,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0204,510500,510500_DTE30_OTM7_Q40_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.5032020690582168,0.11788725840648517,0.23201871744180277,0.5080937422044617,0.26118905773816004,0.4513483812352745,0.018696226682628176,0.021320500272460314,-0.0026336217031734566,-0.009656612911636008,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
